"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Romania","ROU","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1763.94","2040.62","2138.49","2070.08","2269.76","2281.16","2320.07","2516.91","2691.68","3323.06","3642.27","4987.51","6995.64","8722.51","9877.38","9663.13","9844.05","9740.94","9746.12","10357.99","9456.26","9734.81","9295.6","10705.93","10334.95","12021.69","11669.69","","",
"Russian Federation","RUS","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34671.81","33775.49","34621.11","32578.24","32706.64","36554.8","36335.6","34851.82","35079.43","34561.84","30269.91","30957.09","32732.4","33541.86","34294.25","36397.08","36531.93","38952.94","44778.75","51956.58","61137.3","68641.1","77629.6","90819.89","94909.93","100841.94","84251.73","","",
"Rwanda","RWA","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.88","8.4","9.42","2.4","3.19","4.14","3.73","7.16","9.13","6.78","19.01","20.51","29.22","34.79","44.95","47.07","53.75","88.22","96.5","102.51","130.22","127.74","173.12","197.72","264.98","328.92","352.94","","",
"South Asia","SAS","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20236.8171048069","20831.2630996673","21354.57","22531.24","23205.02","24537.69","26465.35","29109.06","31326.81","36332.96","42062.8","47105.66","53777.5","60100.48","68098.8","79862.85","87602.61","93065.39","102845.25","109947.76","121230.72","129797.6","148237.09","156370.35","174070.56","212609.13","241591.7","","",
"Saudi Arabia","SAU","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1660.42","1697.16","1709.29","1554.64","1595.72","1584.38","1640.28","1778.5","1773.82","1799.39","1914.28","2053.72","2265.61","2883.94","3626.81","4831.03","5832.1","7117.79","8119.83","8838.53","9340.69","9944.06","10745.38","13007.68","17012.12","21610.2","25825.3","","",
"Sudan","SDN","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.87","71.1","88.03","61.99","69.06","63.18","71.94","85.07","99.9","109.65","102.21","134.36","149.7","191.14","238.87","273.02","243.74","321.24","221.77","251.84","365.59","321.71","400.53","390.18","385.69","547.91","507.12","","",
"Senegal","SEN","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","154.33","154.89","171.65","183.89","145.79","149.31","164.22","206.16","169.83","202.96","168.2","207.76","208.91","179.1","189.46","261.02","260.75","275.66","296.3","328.18","333.11","339.19","384.95","377.31","413.42","421.32","450.9","","",
"Singapore","SGP","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2440.02","3168.89","3211.31","4040.11","4812.54","4917.06","5494.59","6216.66","7569.13","8104.46","8422.64","8184.89","8706.65","9004.41","9957.9","10208.42","10823.23","11085.5","11333.21","11536.92","12074.78","12189.62","12072.15","12086.28","12347.41","12611.05","12700.34","","",
"Solomon Islands","SLB","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.83","8.89","8.03","9.71","5.31","2.44","1.04","3.86","2.64","3.06","6.59","4.57","2.86","3.78","9.27","7.3","4.37","4.01","8.02","13.72","14.96","10.91","15.31","13.43","15.67","14.22","11.06","","",
"Sierra Leone","SLE","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.91","16.51","12.89","4.12","4.51","4.83","2.46","2.81","5.42","4.01","5.46","4.72","7.71","8.96","12.08","10.62","14.65","14.58","20.18","32.75","47.14","41.74","41.07","52.07","63.9","78.52","86.77","","",
"El Salvador","SLV","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.23","4.04","2.14","4.79","2.95","8.39","13.78","6.68","18.14","14.77","19.24","14.88","20.19","15.11","20.07","17.51","19.87","15.39","18.89","24.62","29.01","29.67","46.52","25.85","19.21","33.42","54.79","","",
"San Marino","SMR","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.03","0.46","2.84","0.08","1.5","1.09","0","0.17","1.58","1.33","0.67","2.42","3.76","1.21","1.3","2.33","3.66","7.03","4.9","7.25","8.56","14.31","12.12","11.96","10.15","16.1","19.12","","",
"Somalia","SOM","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.32","1.9","0.48","0.83","0.3","0","1.71","1.83","1.14","0","1.53","0","1.58","2.75","2.74","2.89","1.43","6.31","5.45","5.45","3.51","10.82","10.24","18.86","33.07","54.49","106.49","","",
"Serbia","SRB","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","2990.22","3116.55","3735.46","4072.49","4820","5912.23","5274.97","5069.3","4895.14","5030.89","4918.08","4837.37","5062.2","4736.72","5275.05","5379.47","","",
"Sub-Saharan Africa (excluding high income)","SSA","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6985.88935067635","7167.99033046415","7217.20553083984","7419.03027232049","7270.74331547513","7611.13669308017","8219.95320694957","8414.38280973732","9296.99100660249","10191.1688242003","11255.2471279497","11997.2165926666","12657.0181948523","14439.5752517934","15694.1222497964","17075.8232442892","18002.09","19117.48","21028.62","22403.94","24816.07","27363.27","30258.74","35016.93","39905.32","45326.94","48555.3","","",
"South Sudan","SSD","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.62","2.42","8.96","5.62","5.51","2.11","5.73","9.62","8.67","14.57","13.09","16.38","","",
"Sub-Saharan Africa","SSF","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6988.38876638676","7170.26963547652","7222.23623119368","7419.70866170903","7275.19370065296","7615.03671003629","8225.87372036632","8423.98332829225","9302.03159056753","10196.0793901992","11264.0081554929","12009.5580500198","12667.6691882574","14446.135798509","15706.9527397672","17085.5232504829","18012.09","19134.39","21038.26","22423.05","24828.27","27375.22","30269.76","35028.05","39935.62","45348.73","48575.54","","",
"Small states","SST","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1027.13660231728","1062.72759164364","1175.20010001391","1222.95727666461","1222.18333797645","1294.35092304042","1416.24706540107","1521.87298566201","1752.42563053684","2037.53904191163","2353.05170478322","2628.29603528801","2846.98208347823","3108.39448131259","3656.39356757524","3638.85323655167","4045.37","4358.9","4630.61","4560.15","5057.66","5352.42739224747","5562.66692946083","5974.21517396024","6522.10582448989","7199.98491646504","7520.45121701355","","",
"Sao Tome and Principe","STP","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.67","1","0.05","0","0.37","0.83","0.78","1.77","0.58","0.25","0.97","1.31","0","1.78","2.23","0","0.52","0.16","1.24","1.42","1.12","0.88","0.86","2.37","2.78","2.96","3.8","","",
"Suriname","SUR","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.29","1.96","1.56","2.85","2.62","4.27","3.47","3.4","4.58","4.82","5.22","9.35","4.37","5.53","4.66","4.21","9.51","16.37","8.45","13.2","22.14","14.67","17.48","19.98","19.85","24.92","13.33","","",
"Slovak Republic","SVK","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2064.93","1811.65","2038.94","2028.39","2108.08","2093.67","2095.06","2145.43","2280.44","2502.81","2594.59","2829.29","3317.19","3119.94","3566.62","3824.54","4189.34","4390.13","4941","5066.29","5485.35","5691.88","5237.95","5845.98","5671.55","5844.28","5390.39","","",
"Slovenia","SVN","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1109.18","1236.52","1232.88","1425.5","1717.04","1679.44","1806.9","2165.76","1935.95","2363.2","2387.62","2750.26","3048.87","3231.92","3230.1","3661.52","3561.91","3573.94","3516.41","3602.54","3440.93","3502.91","3390.46","3765.7","3964.77","4471.29","4073.69","","",
"Sweden","SWE","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13385.05","13803.62","14004","14202.82","14569.85","14742.17","14576.2","14968.22","15467.25","16626.71","16930.72","16896.47","16772.64","17638.1","17935.11","18466.61","19421.58","20023.76","21042.01","21197.56","21161.98","21174.66","21255.37","21466.94","21766.86","22723.69","22353.75","","",
"Eswatini","SWZ","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.67","12.38","16.33","12.53","7.75","5.64","12.32","6.6","11.85","12.7","10.26","6.96","9.36","11.94","20.5","20.81","15.62","17.34","10.71","15.25","18.78","28.79","29.4","33.67","36.63","39.75","43.19","","",
"Sint Maarten (Dutch part)","SXM","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.28","5.03","0.68","4.45","3.9","5.92","9.6","5.04","4.91","8.76","12.34","10.65","6.56","12.83","9.7","10","16.91","9.64","19.11","12.2","11.95","11.02","11.12","30.3","21.79","20.24","","",
"Syrian Arab Republic","SYR","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.89","71.69","70.26","84.71","100.09","94.91","83.03","104.24","135.8","145.5","134.43","154.12","202.05","158.98","232.2","267.35","300.7","247.36","236.44","269.4","277.7","258.29","308.59","345.94","475.52","543.34","584.3","","",
"Turks and Caicos Islands","TCA","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.01","3.25","1.5","3.58","2.79","4.51","4.42","4.54","11.52","9.04","9.91","4.32","6.21","9.3","3.84","7.06","4.56","5.01","8.66","9.36","10.64","15.12","16.89","14.33","13.56","24.68","28.87","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36170.1341846869","40284.5576653956","46846.3264998811","48484.4759700272","57408.1367720932","74709.8663681798","80015.5546705882","93997.5790193028","128096.611504089","173801.293400451","202495.128537672","224223.466785622","261968.649531745","302658.304973569","330566.117927129","348630.469073861","355789.41","384400.11","416794.39","442014.66","477078.7","518772.391075057","594210.725394068","694287.133985583","754404.144636526","863675.970709972","991470.328324497","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66810.3517782762","66713.4781830892","68665.8632500963","67168.0508155151","69011.2310429158","77723.5857107797","80912.2864714154","83385.8266941074","89201.6608658808","93955.262640451","92470.380455462","97987.7034976742","104583.76","111623.85","116426.09","121909.49","126982.61","133199.56","140779.61","152426.34","166041.96","174024.17","187315.48","212876.1","223829.54","245451.11","227899.81","","",
"Togo","TGO","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.66","21.68","39.17","41.43","30.61","26.48","20.22","26","24.1","24.98","29.75","29.79","43.83","42.37","48.88","48.88","44.02","56.57","75.07","69.89","67.17","66.29","85.31","90.69","90.22","107.38","134.74","","",
"Thailand","THA","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","848","995.07","1179.17","1306.66","1667.73","1791.16","2144.38","2370.8","2795.66","3666.24","4425.92","4728.42","5490.98","6046.99","6801.56","7243.97","7563.51","7580.72","8203.92","8535.21","9584.81","11108.45","12784.69","13620.48","14020.33","16705.46","18490.53","","",
"Tajikistan","TJK","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.66","43.94","33.31","51.54","34.22","33.09","42.62","32.72","40.65","33.19","29.99","33.13","33.79","23.55","41.34","40.86","48.19","56.84","39.48","55.8","50.89","57.68","59.57","86.2","116.83","129.47","110.17","","",
"Turkmenistan","TKM","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3","7.58","5.67","1.77","5.9","5.6","5.61","3.95","4.5","3.18","3.84","4.87","1.58","3.84","6.88","12.23","12.67","5.85","18.89","6.2","2.98","7.93","4.94","2.72","5.5","12.44","21.92","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18338.7578497122","21176.0533277677","22500.7772525136","24205.0394199925","26191.7217180171","28079.6502576753","31814.0242305369","34242.7066162931","37567.6109529021","42165.2129216443","51434.4064080195","54613.3170264237","61986.5121817358","66570.97","71438.24","75403.05","81846.48","84977.77","90372.43","92656.98","98237.19","104210.9","112032.21","120170.75","129412.22","137376.91","128337.29","","",
"Timor-Leste","TLS","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1.67","1","2.03","3.87","3.29","1.28","1.63","1.1","3.06","6","6.29","11.84","9.32","8.56","14.67","15.79","14.47","11.77","16.86","13.94","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4874.45","5436.31","5863.37","6313.52","7380.36","8329.3","9436.06","11538.46","13496.66","16083.86","20290.19","24408.84","30115.14","36160.73","41924.85","49717.16","52473.69","54562.31","59065.15","62144.61","71451.43","77864.97","86025.03","99140.65","106137.2","119221.91","128915.32","","",
"Tonga","TON","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1.23","1.25","1.33","2.33","0.75","1.83","1.59","3.13","0.68","4.66","1.76","0.46","2.39","1.28","1.95","1.83","1.63","0.88","2.88","3.34","7.89","5.82","4.69","9.24","3.67","4.63","","",
"South Asia (IDA & IBRD)","TSA","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20236.8171048069","20831.2630996673","21354.57","22531.24","23205.02","24537.69","26465.35","29109.06","31326.81","36332.96","42062.8","47105.66","53777.5","60100.48","68098.8","79862.85","87602.61","93065.39","102845.25","109947.76","121230.72","129797.6","148237.09","156370.35","174070.56","212609.13","241591.7","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6988.38876638676","7170.26963547651","7222.23623119368","7419.70866170902","7275.19370065295","7615.03671003628","8225.87372036631","8423.98332829224","9302.03159056752","10196.0793901992","11264.0081554929","12009.5580500198","12667.6691882574","14446.135798509","15706.9527397672","17085.5232504829","18012.09","19134.39","21038.26","22423.05","24828.27","27375.22","30269.76","35028.05","39935.62","45348.73","48575.54","","",
"Trinidad and Tobago","TTO","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.03","76.46","86.1","79.34","88.81","107.09","111.99","120.38","132.38","174.55","130.66","169.38","161.74","208.35","212.36","221.34","205.67","158.81","242.35","151.67","206.67","221.4","233.13","241.49","246.75","264.04","261.85","","",
"Tunisia","TUN","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","382.19","476.27","555.52","602.81","656.7","800.09","981.44","1072.75","1354.71","1721.41","1988.14","2309.4","2767.78","3227.47","3459.9","3699.17","3800.66","4230.52","4528.82","4873.17","5415.09","5614.15","5558.13","5205.26","4955.74","5122.21","5730.03","","",
"Turkiye","TUR","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5040.7","5389.78","5770.4","6742.31","6815.4","8591.94","10971.39","13376.28","15871.77","17647.28","19421.02","21483.68","21787.66","24758.42","26145.4","26838.73","27961.75","30007.39","30611.18","32539.53","34932.25","33087.1","33902.25","37976.86","40923.32","47600.4","52657.73","","",
"Tuvalu","TUV","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","1","0","0.6","0.61","0","1.27","0.37","0.33","0.25","0","0","0.04","0.33","1.13","1.09","0.41","0.65","0.48","0.12","0.39","0.06","0.52","","",
"Tanzania","TZA","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126.74","140.72","125.04","138.93","150.68","131.48","152.33","169.1","192.25","218.52","281.75","309.05","298.69","312.61","362.54","401.13","393.1","401.29","530.03","538.35","562.74","616.07","627.21","790.66","889.34","997.15","1171.41","","",
"Uganda","UGA","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.4","74.57","99.55","117.57","130.85","135.69","130.89","138.04","211.67","220.28","208.81","279.53","254.51","310.08","407.42","416.4","451.08","472.09","510.01","609.18","604.59","652.78","685.5","802.04","920.53","1207.57","1244","","",
"Ukraine","UKR","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5646.64","6055.68","6339.12","5576.98","5527.45","6802.16","6040.03","5911.63","5962.46","6117.24","5425.57","5484.41","5953.06","5673.58","6069.02","6319.59","6659.32","7355.95","7282.92","7534.41","7962.38","9161.78","10355.29","13299.64","14058.8","15133.9","13205.56","","",
"Upper middle income","UMC","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71151.7719189316","78882.9466299486","88011.5790198841","91528.0873291998","103002.012853182","126043.509390619","137582.609567451","157358.495458","199779.889420683","254732.202462389","297433.064112003","327766.859311647","377495.429239949","431332.623225001","470760.006262042","501984.948667259","519286.82","554764.14","595707.25","627527.29","676730.21","729609.36","818511.27","942769.42","1017012.01","1148243.77","1275690.21","","",
"Uruguay","URY","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","166.03","199.77","216.66","202.75","224.92","234.78","274.53","282.74","308.34","353.36","363.5","386.57","441.63","483.83","500.67","577.09","584.87","596.79","740.37","697.03","856.64","802.09","926.32","995.1","980.26","1189.05","1057.66","","",
"United States","USA","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","313391.54","311116.82","302600.31","296940.93","306472.5","306733.89","320944.51","336490.55","360328.73","390402.56","394240.08","396306.1","399273.41","404007.54","413704.71","426831.73","430163.93","432033.06","434412.33","436908.38","437546.04","440417.99","447164.41","451480.17","457586.9","472448.44","457335.25","","",
"Uzbekistan","UZB","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","380.02","417.37","372.05","348.26","363.31","423.13","372.27","317.17","375.91","349.91","322.62","333.09","306.83","341.19","395.01","380.73","331.89","353.35","334.27","294.17","377.68","340.02","350.52","772.6","1259.22","2408.47","2187.4","","",
"St. Vincent and the Grenadines","VCT","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","0.67","0.25","0.5","0.42","0","0.12","1.83","0.13","1","0.7","1.26","0","1.13","1.02","0.05","0.92","2.2","1.51","0.76","2.26","4.25","1.22","5.26","5.24","9.79","8.36","","",
"Venezuela, RB","VEN","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","764.15","923.2","887.79","930.82","1039.07","1022.04","1052.92","1159.58","1089.31","1293.94","1384.32","1388.66","1604.42","1630.06","1477.88","1257.42","1322.92","1201.84","1240.06","978.48","867.57","882.12","707.07","755.19","716.5","672.65","512.19","","",
"British Virgin Islands","VGB","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178.4","202.34","169.51","199.92","202.08","241.05","234.14","300.38","335.7","403.83","454.15","520.22","785.39","886.15","1099.63","1220.53","1559.95","1881.36","1943.68","2223.04","3021.1","3279.05","4301.7","6113.19","8265.78","9651.04","10530.19","","",
"Vanuatu","VUT","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.37","3.69","1.15","6.99","3.82","3.17","5.48","6.53","10.81","13.23","5.68","2.61","4.15","5.89","7.08","7.94","6.51","7.85","8.33","10.55","13.13","10.47","8.45","10.24","11.54","17.87","14.7","","",
"World","WLD","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","984792.067356539","1014859.36134057","1020454.11821884","1020812.71574676","1070987.63771165","1109595.69381821","1158053.20089688","1227472.50631752","1339926.8363341","1501851.26898811","1592885.58316919","1660716.48306377","1755164.10583692","1857464.9242895","1942730.99766715","2038487.25548141","2099069.25390585","2164924.33514989","2245110.80515491","2303012.25681916","2385953.08553572","2466771.641904","2612261.58710554","2807631.35487856","2949388.62865188","3232975.46771774","3338192.0931256","","",
"Samoa","WSM","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.67","4.45","4.5","6.47","6.67","7.84","7.28","4.82","4.85","4.59","11.88","4.61","3.63","5.38","5.65","5.65","2.51","4.42","10.24","10.17","7.37","9.42","11.8","8.56","21.41","23.76","16.2","","",
"Kosovo","XKX","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","57.5","99.75","113.66","106.33","112.95","121.59","115.81","131.94","180.01","218.35","257.91","272.56","267.8","306.41","428.36","","",
"Yemen, Rep.","YEM","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.72","31.06","28.02","28.91","22.83","43.49","27.13","32.51","42.15","48.82","54.43","48.66","60.29","82.56","103.74","101.93","104.86","117.18","138.17","105.74","115.12","123.63","140.94","210.33","272.75","432.5","415.15","","",
"South Africa","ZAF","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3925.39","3924.31","4004.7","4045.03","3964.55","4156.78","4460.97","4386.63","4966.26","5276.54","5842.67","5997.09","6403.51","7199.52","7697.27","8324.47","9105.16","9656.24","10323.83","11148.43","12184.62","13020.27","13477.1","15148.36","15744.73","16092.63","16651.13","","",
"Zambia","ZMB","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.89","67.53","56.66","60.22","33.6","52.96","59.67","47.39","42.84","61.04","69.62","69.27","92.91","76.75","87.81","100.59","106.86","120.54","129.56","161.52","179.73","208.05","217.51","209.81","266.64","312.77","344.27","","",
"Zimbabwe","ZWE","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","225.67","249.91","206.05","254.14","235.57","209.14","169.7","182.34","140.52","141.25","171.9","185.9","126.24","117.6","147.16","141.74","204.73","220.97","269.85","274.6","323.32","339.94","392.5","426.38","456.49","495.68","563.05","","",
